dataset_id,record_id,timestamp,country,sample_weight,trust_score,wellbeing_score,collaboration_score,information_access,data_source,collection_date,quality_flag,missing_data_pct
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000048,2020-02-18,USA,1.2212281329708685,0.6811942851481851,0.6884794768482362,0.19577585068302353,0.6959885249076853,oecd_education_collaboration_2023,2020-2022,high,0.015052723548629215
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000049,2020-02-19,DEU,0.6913087584716773,0.4072787195466525,0.8481662593652816,0.38535508893877274,0.5549873745921616,oecd_education_collaboration_2023,2020-2022,high,0.04008133160571724
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000050,2020-02-20,DEU,0.9687655764451701,0.8603518926413366,0.7920621579627811,0.9401100236794905,0.7168217338102457,oecd_education_collaboration_2023,2020-2022,high,0.026950888793272842
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000051,2020-02-21,GBR,1.4169447089190115,0.6485959465671263,0.7251101172385122,0.6910629298618712,0.18370055722411058,oecd_education_collaboration_2023,2020-2022,high,0.04215305460001887
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000052,2020-02-22,DEU,1.3586756329697687,0.4807879704837688,0.7090928697879579,0.3834457827970285,0.7992923969777544,oecd_education_collaboration_2023,2020-2022,high,0.005443443401842674
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000053,2020-02-23,FRA,0.5866505161466338,0.799722400154547,0.7083000068595074,0.5330381992256075,0.7871767554504734,oecd_education_collaboration_2023,2020-2022,high,0.04714584300412735
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000054,2020-02-24,DEU,0.6325826591929582,0.5920095287380905,0.4972435174952229,0.6972355287229838,0.36085312569020106,oecd_education_collaboration_2023,2020-2022,high,0.04383883191735655
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000055,2020-02-25,GBR,0.7487129113627735,0.880242717977164,0.6392737512615667,0.34523501878726176,0.925534255039065,oecd_education_collaboration_2023,2020-2022,medium,0.02324887262147568
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000056,2020-02-26,USA,1.101451743297143,0.6832784431975288,0.6650336987181709,0.6801426810468298,0.6374285153458339,oecd_education_collaboration_2023,2020-2022,high,0.018029582553627882
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000057,2020-02-27,JPN,1.7248678055656401,0.7745460713019992,0.2577641840981006,0.5453396936762133,0.26493479444241574,oecd_education_collaboration_2023,2020-2022,high,0.018061518997309036
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000058,2020-02-28,GBR,1.53401915050531,0.4860786772211493,0.7221281550535272,0.5912044424209151,0.8060037730326833,oecd_education_collaboration_2023,2020-2022,high,0.04991114973961436
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000059,2020-02-29,USA,0.959652322968926,0.6425206312075059,0.3703816146161937,0.7632119292731131,0.8866105398370103,oecd_education_collaboration_2023,2020-2022,high,0.003411856655653106
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000060,2020-03-01,FRA,1.0258426319058094,0.8830988875625189,0.8923874806575791,0.4168524603003651,0.5320667603687453,oecd_education_collaboration_2023,2020-2022,medium,0.012365657277852899
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000061,2020-03-02,GBR,1.924255011214762,0.6464325933079789,0.6407684039507487,0.42113667713341646,0.8574798037168911,oecd_education_collaboration_2023,2020-2022,high,0.0016010653674803034
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000062,2020-03-03,GBR,1.2107094213304892,0.814734592617409,0.6775185725275599,0.6127481128279043,0.9404533600533026,oecd_education_collaboration_2023,2020-2022,high,0.02361517050382055
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000063,2020-03-04,FRA,1.0665497118274156,0.8384486507613963,0.8258022341314641,0.6113019266665762,0.7096493580994322,oecd_education_collaboration_2023,2020-2022,high,0.001658126432757312
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000064,2020-03-05,DEU,1.3217191082997197,0.7123296992956543,0.3408950448194328,0.3924981327251154,0.665921845475843,oecd_education_collaboration_2023,2020-2022,high,0.03026438941123423
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000065,2020-03-06,USA,1.687650093873203,0.7346172814459906,0.8049631428870049,0.30030292162571504,0.833530170282784,oecd_education_collaboration_2023,2020-2022,high,0.018520349209064115
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000066,2020-03-07,FRA,0.6703078599564558,0.7872255920479728,0.8532056251359758,0.3809157481224889,0.766240135153638,oecd_education_collaboration_2023,2020-2022,high,0.004499275935563834
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000067,2020-03-08,FRA,0.9214115883087851,0.8010748985612927,0.9173849460189984,0.8790040005165497,0.4935358199177609,oecd_education_collaboration_2023,2020-2022,high,0.04012707809374336
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000068,2020-03-09,DEU,1.5654649528292808,0.8961958488092959,0.47956802091542605,0.6087231052567869,0.7080335565818124,oecd_education_collaboration_2023,2020-2022,high,0.01754057416651919
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000069,2020-03-10,FRA,1.8288295761440705,0.6296436345403409,0.3657068485356245,0.1701462237068714,0.540172801788982,oecd_education_collaboration_2023,2020-2022,high,0.036405040376059496
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000070,2020-03-11,DEU,1.711994534819691,0.7096005116742935,0.6776015009120562,0.7026363772712623,0.4311991535138963,oecd_education_collaboration_2023,2020-2022,high,0.04436979541456559
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000071,2020-03-12,JPN,1.7140343500495347,0.8631966895066896,0.9484594400011462,0.8213838583060018,0.7499714394023623,oecd_education_collaboration_2023,2020-2022,high,0.01491113695980812
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000072,2020-03-13,USA,1.0878930636211521,0.7485862082240743,0.5960839916165523,0.7626934204784382,0.6557259664038857,oecd_education_collaboration_2023,2020-2022,high,0.049549163840019915
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000073,2020-03-14,DEU,1.422391476167542,0.8781838509244402,0.5574080085843497,0.2962054684565287,0.6358510943795396,oecd_education_collaboration_2023,2020-2022,high,0.013269284916199303
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000074,2020-03-15,JPN,0.9386144165748724,0.6588943662713771,0.8427670049779242,0.5635598980664798,0.5758912679943972,oecd_education_collaboration_2023,2020-2022,high,0.02992520066244978
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000075,2020-03-16,DEU,1.1390504618892134,0.9018455804053229,0.4917770639830454,0.3632506204384977,0.5925375912778696,oecd_education_collaboration_2023,2020-2022,high,0.0016725189226708794
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000076,2020-03-17,FRA,0.9996928912904588,0.8499383022689422,0.8365496396950536,0.17094054377385948,0.9240905172241746,oecd_education_collaboration_2023,2020-2022,high,0.027563045176562762
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000077,2020-03-18,JPN,1.2677373398620637,0.9058390797798376,0.46656242794785274,0.807178185070014,0.8518343796398724,oecd_education_collaboration_2023,2020-2022,high,0.03275635474467039
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000078,2020-03-19,JPN,1.9050368228784007,0.9252670545974182,0.5105831113573001,0.5890029842054725,0.4742313875583374,oecd_education_collaboration_2023,2020-2022,high,0.01873074375560128
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000079,2020-03-20,DEU,0.6054347101707264,0.6435023097643593,0.18252328685310157,0.5529281747379993,0.8764641669112904,oecd_education_collaboration_2023,2020-2022,high,0.044679401669161595
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000080,2020-03-21,DEU,1.391320110508956,0.6317900489795184,0.6066324675277701,0.18388593782840595,0.8328049278245414,oecd_education_collaboration_2023,2020-2022,high,0.03680187244741893
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000081,2020-03-22,FRA,0.5048545083246834,0.823917013845546,0.24762618245672152,0.5252812760125817,0.9093182530867941,oecd_education_collaboration_2023,2020-2022,high,0.024909924910677225
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000082,2020-03-23,FRA,1.7885225617594933,0.6483252987193312,0.7613482588741262,0.6886265655479937,0.5141727993049245,oecd_education_collaboration_2023,2020-2022,high,0.03259795277814445
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000083,2020-03-24,USA,0.6187766818078342,0.3637752178108916,0.3073848143072767,0.6139172811129282,0.859227208129311,oecd_education_collaboration_2023,2020-2022,high,0.012909258520455963
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000084,2020-03-25,JPN,0.963352403999463,0.39752279325122264,0.6884796464698089,0.43743078403843916,0.7639675298109451,oecd_education_collaboration_2023,2020-2022,high,0.01879582833761625
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000085,2020-03-26,DEU,0.8141549061170301,0.8525549400429521,0.569548957054611,0.672911655303612,0.5408613663613272,oecd_education_collaboration_2023,2020-2022,high,0.0038217516251371044
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000086,2020-03-27,DEU,1.2046192001518197,0.4537935795453376,0.6427552639544549,0.7394571365404121,0.6565140186359519,oecd_education_collaboration_2023,2020-2022,high,0.04976506365139094
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000087,2020-03-28,FRA,1.5536416473909178,0.7351254649122679,0.49465435319586165,0.32262314647074725,0.8189206420240204,oecd_education_collaboration_2023,2020-2022,high,0.04114839387338036
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000088,2020-03-29,FRA,1.4645867697477426,0.8645905837385823,0.6730043218175874,0.27364865978068875,0.8109066545803443,oecd_education_collaboration_2023,2020-2022,high,0.003669804055078585
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000089,2020-03-30,GBR,1.0570650831109278,0.8317982483718831,0.7811681151894274,0.2439474658806871,0.9638256835493387,oecd_education_collaboration_2023,2020-2022,high,0.011452626226642849
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000090,2020-03-31,USA,1.9796368049286772,0.9070058643365568,0.544936458060988,0.2875027323868371,0.5042923090741979,oecd_education_collaboration_2023,2020-2022,high,0.04600592798329048
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000091,2020-04-01,JPN,1.2557964042201841,0.8278954536166405,0.34276580302476195,0.4163081013619546,0.7725501979181255,oecd_education_collaboration_2023,2020-2022,high,0.022650979957653184
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000092,2020-04-02,FRA,1.0754934424171139,0.6510175958198988,0.6292787002860379,0.5353477105478069,0.46756291181784976,oecd_education_collaboration_2023,2020-2022,high,0.015332416943697181
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000093,2020-04-03,FRA,1.7828395022171855,0.5061646825179731,0.4697185653325083,0.6641778186130728,0.31426194953416375,oecd_education_collaboration_2023,2020-2022,high,0.024077165392774904
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000094,2020-04-04,USA,0.9569678923282274,0.6481165573039064,0.49765132845902665,0.5046765439690416,0.7443573077868144,oecd_education_collaboration_2023,2020-2022,high,0.04912731908259543
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000095,2020-04-05,FRA,0.7066044694662319,0.7063178582904814,0.6233990259154549,0.5170295349440676,0.28590540777068757,oecd_education_collaboration_2023,2020-2022,high,0.04916764056302389
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000096,2020-04-06,FRA,0.9047146738653122,0.8544162474136522,0.6292272337858967,0.33842993592302006,0.2474122484799717,oecd_education_collaboration_2023,2020-2022,high,0.046994852884922694
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000097,2020-04-07,GBR,0.9891864690177379,0.5097364293524056,0.802014868502721,0.4115541818764764,0.816523868126498,oecd_education_collaboration_2023,2020-2022,high,0.0062056807633582185
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000098,2020-04-08,FRA,1.066586643598256,0.46854096810791895,0.6366238631134622,0.3617045614412538,0.7691670871813931,oecd_education_collaboration_2023,2020-2022,high,0.010532041375899859
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000099,2020-04-09,GBR,0.7964173425088659,0.6450485962079305,0.510739718891734,0.6345738989501087,0.6656971012016183,oecd_education_collaboration_2023,2020-2022,high,0.004529134148032038
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000100,2020-04-10,JPN,1.0921791815807125,0.5870977938201892,0.7500585135240629,0.6075141184050495,0.5304463848876392,oecd_education_collaboration_2023,2020-2022,high,0.025505325234382287
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000101,2020-04-11,FRA,0.5864969360944572,0.7197198841461673,0.7410756049215379,0.3714310185132491,0.7015123092747831,oecd_education_collaboration_2023,2020-2022,high,0.03838486521035747
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000102,2020-04-12,JPN,0.5171672050546896,0.5997849792953823,0.7947010736687069,0.48377309975189947,0.5273067029603826,oecd_education_collaboration_2023,2020-2022,medium,0.039866206719780535
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000103,2020-04-13,JPN,0.6586523354553333,0.5262134100247203,0.6810037642177562,0.5842485779504863,0.8816309493009408,oecd_education_collaboration_2023,2020-2022,high,0.029250476868952904
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000104,2020-04-14,USA,0.7509051473537476,0.8737210849999485,0.7429661905356891,0.5311084381396362,0.8200349068652222,oecd_education_collaboration_2023,2020-2022,medium,0.007409561046569691
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000105,2020-04-15,GBR,1.2548370442230232,0.8809000450090382,0.6146507491709148,0.24564153987346318,0.7193295738732417,oecd_education_collaboration_2023,2020-2022,high,0.04955212789536376
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000106,2020-04-16,JPN,1.1414724770546714,0.7394146330128578,0.7563965150563978,0.4297366339281554,0.5267329054576546,oecd_education_collaboration_2023,2020-2022,high,0.04759532418123025
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000107,2020-04-17,DEU,1.371136315481547,0.7934208749624111,0.6357300013102303,0.3475204335834722,0.44901001467934315,oecd_education_collaboration_2023,2020-2022,high,0.04199206563673756
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000108,2020-04-18,FRA,1.0059559634550508,0.8376474472047968,0.5621937540919132,0.419773761372119,0.7755149453486619,oecd_education_collaboration_2023,2020-2022,high,0.016868929905394597
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000109,2020-04-19,FRA,0.5121922308282723,0.9313566711099308,0.7419574896962182,0.4271914522058872,0.6489977056894884,oecd_education_collaboration_2023,2020-2022,high,0.014386411415204588
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000110,2020-04-20,GBR,1.0626566606420056,0.7180788323880921,0.4973709366687014,0.6116489840622457,0.5280125794672029,oecd_education_collaboration_2023,2020-2022,high,0.029694079978260204
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000111,2020-04-21,JPN,1.6010284463757745,0.5074875351381527,0.7297045043138755,0.6316612116125813,0.6729346933192958,oecd_education_collaboration_2023,2020-2022,high,0.042610114430459506
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000112,2020-04-22,GBR,1.5258412144345537,0.5339926092214485,0.47679102222704084,0.3086674247871005,0.41280192553029416,oecd_education_collaboration_2023,2020-2022,high,0.01585872868595736
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000113,2020-04-23,FRA,0.8181764965171814,0.3400271426118824,0.7469421933136996,0.3755466835382938,0.6247758422319358,oecd_education_collaboration_2023,2020-2022,high,0.03620632240797883
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000114,2020-04-24,GBR,1.9561293290184603,0.9173668693209849,0.6324664768920604,0.4440756574977946,0.8286124369359903,oecd_education_collaboration_2023,2020-2022,high,0.044039008386349165
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000115,2020-04-25,FRA,0.9732192434657131,0.6810213265764735,0.7692450198570887,0.24433393878925552,0.7292328000707788,oecd_education_collaboration_2023,2020-2022,high,0.04605679413882455
oecd_education_collaboration_2023,oecd_education_collaboration_2023_000116,2020-04-26,FRA,1.1388115258506164,0.658977635908327,0.3536116405721045,0.4109500715916302,0.7476992182967591,oecd_education_collaboration_2023,2020-2022,high,0.008036484206366401
