domain,agents,epsilon,shock,seed,CCI,survival_rate,hazard,collapse_risk,preregistered
bio,200,0.0028,0.1,308,0.42255249487881286,0.7634258594460669,0.31839477841734176,0.44517714606286635,True
bio,200,0.0028,0.1,309,0.4227427217637627,0.7638877699708986,0.31632953148595094,0.4462238990161575,True
bio,200,0.0028,0.1,310,0.42164688517458965,0.7638632580869791,0.3192113792916275,0.4480974825406062,True
bio,200,0.0028,0.2,301,0.41327286892568743,0.7551655236671484,0.3238233903248981,0.46362260766243635,True
bio,200,0.0028,0.2,302,0.4150969376454344,0.7561589358765447,0.32223203560323616,0.4457725372923332,True
bio,200,0.0028,0.2,303,0.414247380478847,0.75559605880358,0.32157137476164777,0.43663967070913295,True
bio,200,0.0028,0.2,304,0.41486789437554417,0.7561054912832179,0.3221777800497169,0.43727891892200915,True
bio,200,0.0028,0.2,305,0.41324877429367696,0.7551240273242452,0.3217257816332829,0.4599538300831312,True
bio,200,0.0028,0.2,306,0.4138214259205127,0.7550306976992187,0.32332507797995214,0.45261927990590195,True
bio,200,0.0028,0.2,307,0.41398511714804065,0.7554028713243449,0.3225186686016087,0.46408248261535134,True
bio,200,0.0028,0.2,308,0.4145524948788129,0.7552258594460669,0.32249477841734175,0.44672247172373064,True
bio,200,0.0028,0.2,309,0.41474272176376265,0.7556877699708985,0.32042953148595094,0.44777673407705443,True
bio,200,0.0028,0.2,310,0.4136468851745897,0.7556632580869791,0.3233113792916275,0.44963182582489114,True
bio,200,0.0028,0.3,301,0.4052728689256875,0.7469655236671484,0.32792339032489815,0.46509109707730767,True
bio,200,0.0028,0.3,302,0.4070969376454344,0.7479589358765448,0.3263320356032362,0.44729820717926816,True
bio,200,0.0028,0.3,303,0.406247380478847,0.7473960588035801,0.32567137476164776,0.43818785842632196,True
bio,200,0.0028,0.3,304,0.40686789437554416,0.7479054912832179,0.3262777800497169,0.43882299484866033,True
bio,200,0.0028,0.3,305,0.405248774293677,0.7469240273242452,0.32582578163328296,0.46144341987596965,True
bio,200,0.0028,0.3,306,0.4058214259205127,0.7468306976992187,0.32742507797995213,0.4541226134766999,True
bio,200,0.0028,0.3,307,0.4059851171480407,0.7472028713243449,0.3266186686016087,0.46555536724856883,True
bio,200,0.0028,0.3,308,0.40655249487881284,0.7470258594460669,0.3265947784173418,0.44824465397747865,True
bio,200,0.0028,0.3,309,0.40674272176376264,0.7474877699708985,0.324529531485951,0.44930608197853983,True
bio,200,0.0028,0.3,310,0.40564688517458963,0.7474632580869791,0.3274113792916275,0.4511430247359742,True
bio,200,0.0028,0.4,301,0.3972728689256875,0.7387655236671485,0.33202339032489814,0.46653662659397444,True
bio,200,0.0028,0.4,302,0.39909693764543447,0.7397589358765447,0.3304320356032362,0.44880125122741704,True
bio,200,0.0028,0.4,303,0.39824738047884706,0.7391960588035801,0.32977137476164775,0.4397137400456324,True
bio,200,0.0028,0.4,304,0.3988678943755442,0.7397054912832179,0.3303777800497169,0.4403448163826648,True
bio,200,0.0028,0.4,305,0.397248774293677,0.7387240273242452,0.32992578163328296,0.46290984033735494,True
bio,200,0.0028,0.4,306,0.3978214259205127,0.7386306976992187,0.33152507797995207,0.4556032201190847,True
bio,200,0.0028,0.4,307,0.3979851171480407,0.7390028713243451,0.3307186686016087,0.46700509819707897,True
bio,200,0.0028,0.4,308,0.3985524948788129,0.7388258594460669,0.33069477841734174,0.44974420886708033,True
bio,200,0.0028,0.4,309,0.39874272176376263,0.7392877699708984,0.328629531485951,0.45081247159782345,True
bio,200,0.0028,0.4,310,0.39764688517458974,0.7392632580869791,0.3315113792916275,0.4526315990260873,True
bio,200,0.0032,0.1,301,0.4279395344812432,0.7660321898893708,0.318390057213787,0.4616402427794601,True
bio,200,0.0032,0.1,302,0.4297636032009903,0.767025602098767,0.316798702492125,0.4437149741888954,True
bio,200,0.0032,0.1,303,0.42891404603440286,0.7664627250258024,0.3161380416505366,0.43455279731988306,True
bio,200,0.0032,0.1,304,0.4295345599311,0.7669721575054402,0.3167444469386057,0.4351975758151215,True
bio,200,0.0032,0.1,305,0.42791543984923275,0.7659906935464676,0.31629244852217175,0.4579431766887097,True
bio,200,0.0032,0.1,306,0.4284880914760684,0.765897363921441,0.3178917448688409,0.4505911396676797,True
bio,200,0.0032,0.1,307,0.4286517827035965,0.7662695375465673,0.31708533549049756,0.46209398133378754,True
bio,200,0.0032,0.1,308,0.4292191604343687,0.7660925256682892,0.3170614453062306,0.4446695259019765,True
bio,200,0.0032,0.1,309,0.4294093873193184,0.7665544361931208,0.3149961983748398,0.44571376048211825,True
bio,200,0.0032,0.1,310,0.4283135507301455,0.7665299243092014,0.31787804618051635,0.4475934330242185,True
bio,200,0.0032,0.2,301,0.4199395344812432,0.7578321898893707,0.322490057213787,0.46314001121070325,True
bio,200,0.0032,0.2,302,0.4217636032009902,0.758825602098767,0.320898702492125,0.4452714236126516,True
bio,200,0.0032,0.2,303,0.4209140460344028,0.7582627250258023,0.3202380416505366,0.43613130670732125,True
bio,200,0.0032,0.2,304,0.4215345599310999,0.7587721575054401,0.32084444693860575,0.43677190339073785,True
bio,200,0.0032,0.2,305,0.41991543984923285,0.7577906935464677,0.3203924485221718,0.4594643262437183,True
bio,200,0.0032,0.2,306,0.4204880914760684,0.757697363921441,0.32199174486884097,0.4521254062067804,True
bio,200,0.0032,0.2,307,0.4206517827035965,0.7580695375465674,0.32118533549049755,0.46359841378333705,True
bio,200,0.0032,0.2,308,0.4212191604343687,0.7578925256682892,0.3211614453062306,0.4462224916937446,True
bio,200,0.0032,0.2,309,0.4214093873193184,0.7583544361931208,0.31909619837483977,0.44727435032123447,True
bio,200,0.0032,0.2,310,0.4203135507301455,0.7583299243092014,0.32197804618051634,0.44913541759105613,True
bio,200,0.0032,0.3,301,0.4119395344812432,0.7496321898893707,0.3265900572137869,0.46461608522535464,True
bio,200,0.0032,0.3,302,0.4137636032009901,0.750625602098767,0.32499870249212504,0.44680456166598986,True
bio,200,0.0032,0.3,303,0.41291404603440285,0.7500627250258023,0.3243380416505366,0.43768685391334355,True
bio,200,0.0032,0.3,304,0.4135345599311,0.7505721575054402,0.32494444693860575,0.4383233217832264,True
bio,200,0.0032,0.3,305,0.41191543984923285,0.7495906935464677,0.3244924485221718,0.4609615691947425,True
bio,200,0.0032,0.3,306,0.41248809147606846,0.7494973639214411,0.32609174486884096,0.45363624349154763,True
bio,200,0.0032,0.3,307,0.4126517827035965,0.7498695375465674,0.3252853354904976,0.46507894768893676,True
bio,200,0.0032,0.3,308,0.4132191604343687,0.7496925256682893,0.3252614453062306,0.447752142881389,True
bio,200,0.0032,0.3,309,0.41340938731931837,0.7501544361931208,0.32319619837483976,0.4488112775112485,True
bio,200,0.0032,0.3,310,0.41231355073014536,0.7501299243092014,0.3260780461805164,0.45065408533228857,True
bio,200,0.0032,0.4,301,0.4039395344812432,0.7414321898893708,0.33069005721378697,0.4660690219346562,True
bio,200,0.0032,0.4,302,0.4057636032009902,0.7424256020987671,0.32909870249212503,0.44831490816737224,True
bio,200,0.0032,0.4,303,0.4049140460344029,0.7418627250258023,0.32843804165053664,0.4392199363576978,True
bio,200,0.0032,0.4,304,0.4055345599311,0.7423721575054402,0.3290444469386058,0.4398523274327814,True
bio,200,0.0032,0.4,305,0.4039154398492328,0.7413906935464676,0.3285924485221718,0.4624354647270759,True
bio,200,0.0032,0.4,306,0.4044880914760685,0.7412973639214411,0.33019174486884095,0.4551241841254543,True
bio,200,0.0032,0.4,307,0.4046517827035965,0.7416695375465673,0.32938533549049753,0.466536148020866,True
bio,200,0.0032,0.4,308,0.4052191604343687,0.7414925256682893,0.32936144530623057,0.4492590005847571,True
bio,200,0.0032,0.4,309,0.40540938731931847,0.7419544361931208,0.3272961983748398,0.45032507618478523,True
bio,200,0.0032,0.4,310,0.40431355073014547,0.7419299243092015,0.3301780461805164,0.4521499611507058,True
bio,200,0.0036,0.1,301,0.43460620003679895,0.768698856111593,0.3170567241026758,0.46114731207913845,True
bio,200,0.0036,0.1,302,0.43643026875654595,0.7696922683209894,0.3154653693810138,0.44320369970532036,True
bio,200,0.0036,0.1,303,0.43558071158995854,0.7691293912480247,0.3148047085394255,0.4340344280060854,True
bio,200,0.0036,0.1,304,0.4362012254866557,0.7696388237276625,0.3154111138274946,0.43468057802689275,True
bio,200,0.0036,0.1,305,0.4345821054047885,0.7686573597686899,0.3149591154110606,0.45744324671403774,True
bio,200,0.0036,0.1,306,0.43515475703162426,0.7685640301436634,0.3165584117577298,0.45008705149317285,True
bio,200,0.0036,0.1,307,0.4353184482591522,0.7689362037687897,0.31575200237938644,0.46159948853261196,True
bio,200,0.0036,0.1,308,0.43588582598992437,0.7687591918905116,0.3157281121951195,0.44415938338166217,True
bio,200,0.0036,0.1,309,0.43607605287487405,0.7692211024153431,0.3136628652637286,0.44520106134894294,True
bio,200,0.0036,0.1,310,0.43498021628570116,0.7691965905314236,0.31654471306940524,0.4470868604904756,True
bio,200,0.0036,0.2,301,0.42660620003679894,0.7604988561115931,0.3211567241026758,0.4626549090477789,True
bio,200,0.0036,0.2,302,0.42843026875654594,0.7614922683209894,0.3195653693810139,0.4447678447150819,True
bio,200,0.0036,0.2,303,0.42758071158995864,0.7609293912480246,0.31890470853942543,0.43562051440790883,True
bio,200,0.0036,0.2,304,0.4282012254866557,0.7614388237276625,0.3195111138274946,0.43626246516662304,True
bio,200,0.0036,0.2,305,0.42658210540478847,0.7604573597686898,0.31905911541106063,0.45897229425255265,True
bio,200,0.0036,0.2,306,0.4271547570316242,0.7603640301436634,0.3206584117577298,0.45162905482837085,True
bio,200,0.0036,0.2,307,0.42731844825915216,0.7607362037687897,0.31985200237938644,0.4631118176550237,True
bio,200,0.0036,0.2,308,0.42788582598992436,0.7605591918905116,0.3198281121951194,0.44572004610450383,True
bio,200,0.0036,0.2,309,0.42807605287487416,0.761021102415343,0.31776286526372866,0.44676946420239294,True
bio,200,0.0036,0.2,310,0.4269802162857012,0.7609965905314237,0.32064471306940523,0.44863654356488203,True
bio,200,0.0036,0.3,301,0.41860620003679894,0.7522988561115931,0.3252567241026758,0.4641386265751673,True
bio,200,0.0036,0.3,302,0.42043026875654593,0.7532922683209894,0.32366536938101387,0.44630850590469706,True
bio,200,0.0036,0.3,303,0.41958071158995863,0.7527293912480247,0.3230047085394254,0.437183473704266,True
bio,200,0.0036,0.3,304,0.42020122548665567,0.7532388237276625,0.3236111138274946,0.437821278522861,True
bio,200,0.0036,0.3,305,0.41858210540478846,0.7522573597686898,0.3231591154110606,0.46047724949410285,True
bio,200,0.0036,0.3,306,0.4191547570316242,0.7521640301436633,0.32475841175772985,0.45314745214878493,True
bio,200,0.0036,0.3,307,0.4193184482591522,0.7525362037687895,0.32395200237938643,0.4646000605769721,True
bio,200,0.0036,0.3,308,0.41988582598992436,0.7523591918905116,0.32392811219511947,0.4472572213335151,True
bio,200,0.0036,0.3,309,0.4200760528748742,0.7528211024153432,0.3218628652637287,0.4483140271643875,True
bio,200,0.0036,0.3,310,0.41898021628570115,0.7527965905314237,0.3247447130694052,0.4501627356437057,True
bio,200,0.0036,0.4,301,0.410606200036799,0.7440988561115931,0.3293567241026758,0.46559902755759847,True
bio,200,0.0036,0.4,302,0.412430268756546,0.7450922683209893,0.32776536938101386,0.4478262082069532,True
bio,200,0.0036,0.4,303,0.4115807115899586,0.7445293912480246,0.3271047085394255,0.43872380806680483,True
bio,200,0.0036,0.4,304,0.41220122548665566,0.7450388237276625,0.32771111382749457,0.43935751927998146,True
bio,200,0.0036,0.4,305,0.4105821054047885,0.7440573597686898,0.3272591154110606,0.4619586773999021,True
bio,200,0.0036,0.4,306,0.4111547570316243,0.7439640301436633,0.3288584117577298,0.45464278140169817,True
bio,200,0.0036,0.4,307,0.4113184482591522,0.7443362037687896,0.32805200237938636,0.46606478816793817,True
bio,200,0.0036,0.4,308,0.41188582598992435,0.7441591918905116,0.3280281121951194,0.4487714353280097,True
bio,200,0.0036,0.4,309,0.41207605287487403,0.7446211024153431,0.3259628652637286,0.44983528968840875,True
bio,200,0.0036,0.4,310,0.41098021628570114,0.7445965905314237,0.3288447130694052,0.4516659668442535,True
bio,200,0.004,0.1,301,0.44127286559235473,0.7713655223338154,0.31572339099156466,0.4606517946456524,True
bio,200,0.004,0.1,302,0.4430969343121016,0.7723589345432117,0.3141320362699027,0.4426898845517535,True
bio,200,0.004,0.1,303,0.4422473771455143,0.7717960574702469,0.3134713754283143,0.43351355826699545,True
bio,200,0.004,0.1,304,0.44286789104221136,0.7723054899498848,0.3140777807163835,0.43416108555932403,True
bio,200,0.004,0.1,305,0.44124877096034426,0.7713240259909122,0.31362578229994953,0.45694070727984465,True
bio,200,0.004,0.1,306,0.44182142258717993,0.7712306963658856,0.31522507864661864,0.449580408278031,True
bio,200,0.004,0.1,307,0.4419851138147079,0.7716028699910119,0.3144186692682753,0.4611023862533983,True
bio,200,0.004,0.1,308,0.4425524915454802,0.7714258581127338,0.3143947790840083,0.44364669965473,True
bio,200,0.004,0.1,309,0.4427427184304299,0.7718877686375654,0.3123295321526175,0.44468578228904443,True
bio,200,0.004,0.1,310,0.441646881841257,0.7718632567536461,0.31521137995829407,0.4465777459484216,True
bio,200,0.004,0.2,301,0.4332728655923546,0.7631655223338154,0.3198233909915647,0.4621672816078417,True
bio,200,0.004,0.2,302,0.4350969343121016,0.7641589345432116,0.3182320362699027,0.44426178236338854,True
bio,200,0.004,0.2,303,0.4342473771455143,0.7635960574702468,0.3175713754283143,0.43510727637040164,True
bio,200,0.004,0.2,304,0.4348678910422114,0.7641054899498848,0.3181777807163835,0.4357505868434013,True
bio,200,0.004,0.2,305,0.43324877096034425,0.7631240259909122,0.3177257822999495,0.45847771447312013,True
bio,200,0.004,0.2,306,0.43382142258717993,0.7630306963658857,0.31932507864661863,0.451130207078651,True
bio,200,0.004,0.2,307,0.433985113814708,0.7634028699910119,0.31851866926827527,0.46262267438629967,True
bio,200,0.004,0.2,308,0.4345524915454801,0.7632258581127338,0.3184947790840083,0.4452151166732533,True
bio,200,0.004,0.2,309,0.4347427184304299,0.7636877686375654,0.3164295321526175,0.4462620569775233,True
bio,200,0.004,0.2,310,0.4336468818412569,0.7636632567536461,0.31931137995829406,0.4481351853282511,True
bio,200,0.004,0.3,301,0.4252728655923547,0.7549655223338154,0.3239233909915647,0.46365870217264876,True
bio,200,0.004,0.3,302,0.4270969343121016,0.7559589345432117,0.32233203626990276,0.44581002219996246,True
bio,200,0.004,0.3,303,0.4262473771455143,0.7553960574702469,0.3216713754283143,0.4366777008610825,True
bio,200,0.004,0.3,304,0.42686789104221134,0.7559054899498847,0.3222777807163835,0.43731684816297195,True
bio,200,0.004,0.3,305,0.42524877096034414,0.7549240259909122,0.3218257822999495,0.4599904417482961,True
bio,200,0.004,0.3,306,0.42582142258718,0.7548306963658857,0.3234250786466187,0.45265622132146066,True
bio,200,0.004,0.3,307,0.425985113814708,0.7552028699910119,0.3226186692682753,0.464118686692357,True
bio,200,0.004,0.3,308,0.4265524915454802,0.7550258581127338,0.3225947790840083,0.44675987159456837,True
bio,200,0.004,0.3,309,0.42674271843042977,0.7554877686375654,0.3205295321526175,0.44781431275759587,True
bio,200,0.004,0.3,310,0.4256468818412569,0.755463256753646,0.32341137995829405,0.4496689578035084,True
bio,200,0.004,0.4,301,0.4172728655923547,0.7467655223338153,0.3280233909915647,0.465126625096707,True
bio,200,0.004,0.4,302,0.4190969343121016,0.7477589345432116,0.32643203626990275,0.4473351341716408,True
bio,200,0.004,0.4,303,0.4182473771455143,0.7471960574702469,0.32577137542831436,0.43822533871946745,True
bio,200,0.004,0.4,304,0.41886789104221134,0.7477054899498847,0.3263777807163835,0.4388603755033992,True
bio,200,0.004,0.4,305,0.41724877096034424,0.7467240259909121,0.3259257822999495,0.4614794599172759,True
bio,200,0.004,0.4,306,0.41782142258717997,0.7466306963658857,0.3275250786466187,0.454158994364744,True
bio,200,0.004,0.4,307,0.4179851138147079,0.747002869991012,0.3267186692682753,0.46559100001745135,True
bio,200,0.004,0.4,308,0.4185524915454802,0.7468258581127338,0.3266947790840083,0.4482814958809711,True
bio,200,0.004,0.4,309,0.41874271843042987,0.7472877686375654,0.32462953215261753,0.4493430944700234,True
bio,200,0.004,0.4,310,0.417646881841257,0.747263256753646,0.32751137995829405,0.4511795987709333,True
bio,200,0.0044,0.1,301,0.4479395311479104,0.7740321885560377,0.3143900578804535,0.4601536700639887,True
bio,200,0.0044,0.1,302,0.44976359986765746,0.7750256007654339,0.31279870315879155,0.4421735097430432,True
bio,200,0.0044,0.1,303,0.44891404270107005,0.7744627236924693,0.3121380423172032,0.4329901699671589,True
bio,200,0.0044,0.1,304,0.4495345565977671,0.7749721561721071,0.3127444476052723,0.43363908031231,True
bio,200,0.0044,0.1,305,0.4479154365159,0.7739906922131345,0.3122924491888383,0.456435537901972,True
bio,200,0.0044,0.1,306,0.4484880881427357,0.7738973625881079,0.3138917455355075,0.44907119054703254,True
bio,200,0.0044,0.1,307,0.4486517793702636,0.7742695362132341,0.3130853361571641,0.4606026537858652,True
bio,200,0.0044,0.1,308,0.4492191571010358,0.7740925243349561,0.31306144597289715,0.44313145568574835,True
bio,200,0.0044,0.1,309,0.4494093839859856,0.7745544348597878,0.3109961990415063,0.44416790377983023,True
bio,200,0.0044,0.1,310,0.4483135473968127,0.7745299229758682,0.31387804684718296,0.4460660702160258,True
bio,200,0.0044,0.2,301,0.4399395311479104,0.7658321885560376,0.31849005788045354,0.46167710912083265,True
bio,200,0.0044,0.2,302,0.4417635998676574,0.7668256007654338,0.3168987031587916,0.4437532181410237,True
bio,200,0.0044,0.2,303,0.44091404270106993,0.7662627236924693,0.31623804231720315,0.4345915749868904,True
bio,200,0.0044,0.2,304,0.4415345565977672,0.7667721561721071,0.3168444476052723,0.4352362508476641,True
bio,200,0.0044,0.2,305,0.4399154365158999,0.7657906922131344,0.31639244918883835,0.4579805670650198,True
bio,200,0.0044,0.2,306,0.4404880881427356,0.7656973625881079,0.3179917455355075,0.4506288440771027,True
bio,200,0.0044,0.2,307,0.4406517793702637,0.7660695362132343,0.3171853361571641,0.4621309639247563,True
bio,200,0.0044,0.2,308,0.4412191571010359,0.765892524334956,0.31716144597289714,0.44470768493602864,True
bio,200,0.0044,0.2,309,0.44140938398598556,0.7663544348597877,0.3150961990415064,0.4457521097159676,True
bio,200,0.0044,0.2,310,0.44031354739681267,0.7663299229758682,0.31797804684718295,0.44763132427915636,True
