domain,agents,epsilon,shock,seed,CCI,survival_rate,hazard,collapse_risk,preregistered,CCI_mean,CCI_ci_lo,CCI_ci_hi,CCI_ci,survival_rate_mean,survival_rate_ci_lo,survival_rate_ci_hi,survival_ci
bio,2500,0.007,0.002,1202,0.49950529016235595,0.7999681772749289,0.29929201731123634,0.4353389929274102,True,0.5002186776717795,0.49992907837318196,0.5004964550962303,1,0.8001288517125765,0.8000231048821207,0.8002384269992897,1
bio,2500,0.007,0.002,1203,0.5002121491428002,0.7999017644661318,0.2992842404532819,0.425626213966935,True,0.5002186776717795,0.49992907837318196,0.5004964550962303,1,0.8001288517125765,0.8000231048821207,0.8002384269992897,1
bio,2500,0.007,0.002,1204,0.5008891300372694,0.8002612057233558,0.2997774714017835,0.4345808597399865,True,0.5002186776717795,0.49992907837318196,0.5004964550962303,1,0.8001288517125765,0.8000231048821207,0.8002384269992897,1
bio,2500,0.007,0.005,1201,0.5000281413446925,0.8001382593858901,0.3001296263188843,0.4425531426660003,True,0.4999786776717796,0.4996890783731821,0.5002564550962304,1,0.7998828517125766,0.7997771048821206,0.7999924269992896,1
bio,2500,0.007,0.005,1202,0.499265290162356,0.7997221772749289,0.2994150173112363,0.4353893258810485,True,0.4999786776717796,0.4996890783731821,0.5002564550962304,1,0.7998828517125766,0.7997771048821206,0.7999924269992896,1
bio,2500,0.007,0.005,1203,0.49997214914280036,0.7996557644661317,0.29940724045328193,0.4256770352370089,True,0.4999786776717796,0.4996890783731821,0.5002564550962304,1,0.7998828517125766,0.7997771048821206,0.7999924269992896,1
bio,2500,0.007,0.005,1204,0.5006491300372695,0.8000152057233558,0.29990047140178344,0.43463115472483743,True,0.4999786776717796,0.4996890783731821,0.5002564550962304,1,0.7998828517125766,0.7997771048821206,0.7999924269992896,1
bio,2500,0.007,0.01,1201,0.49962814134469236,0.7997282593858901,0.30033462631888425,0.4426360156708232,True,0.4995786776717795,0.49928907837318204,0.4998564550962302,1,0.7994728517125766,0.7993671048821209,0.7995824269992899,1
bio,2500,0.007,0.01,1202,0.498865290162356,0.7993121772749289,0.2996200173112363,0.4354731617047451,True,0.4995786776717795,0.49928907837318204,0.4998564550962302,1,0.7994728517125766,0.7993671048821209,0.7995824269992899,1
bio,2500,0.007,0.01,1203,0.4995721491428003,0.7992457644661318,0.29961224045328183,0.4257616862124146,True,0.4995786776717795,0.49928907837318204,0.4998564550962302,1,0.7994728517125766,0.7993671048821209,0.7995824269992899,1
bio,2500,0.007,0.01,1204,0.5002491300372695,0.7996052057233558,0.3001054714017835,0.43471492753045893,True,0.4995786776717795,0.49928907837318204,0.4998564550962302,1,0.7994728517125766,0.7993671048821209,0.7995824269992899,1
bio,2500,0.0072,0.002,1201,0.5036014741224701,0.8017175924970014,0.2993399597633287,0.44223329322442756,True,0.5035520104495572,0.5032624111509598,0.5038297878740081,1,0.8014621848236878,0.8013564379932319,0.8015717601104009,1
bio,2500,0.0072,0.002,1202,0.5028386229401337,0.8013015103860399,0.2986253507556807,0.4350657743461144,True,0.5035520104495572,0.5032624111509598,0.5038297878740081,1,0.8014621848236878,0.8013564379932319,0.8015717601104009,1
bio,2500,0.0072,0.002,1203,0.5035454819205781,0.8012350975772429,0.2986175738977263,0.42535035883715794,True,0.5035520104495572,0.5032624111509598,0.5038297878740081,1,0.8014621848236878,0.8013564379932319,0.8015717601104009,1
bio,2500,0.0072,0.002,1204,0.5042224628150472,0.8015945388344669,0.29911080484622793,0.4343078490197444,True,0.5035520104495572,0.5032624111509598,0.5038297878740081,1,0.8014621848236878,0.8013564379932319,0.8015717601104009,1
bio,2500,0.0072,0.005,1201,0.5033614741224703,0.8014715924970013,0.2994629597633287,0.4422831784306487,True,0.5033120104495574,0.5030224111509599,0.5035897878740082,1,0.801216184823688,0.801110437993232,0.801325760110401,1
bio,2500,0.0072,0.005,1202,0.5025986229401338,0.8010555103860401,0.2987483507556807,0.4351162354928853,True,0.5033120104495574,0.5030224111509599,0.5035897878740082,1,0.801216184823688,0.801110437993232,0.801325760110401,1
bio,2500,0.0072,0.005,1203,0.5033054819205781,0.8009890975772429,0.2987405738977263,0.42540130513373037,True,0.5033120104495574,0.5030224111509599,0.5035897878740082,1,0.801216184823688,0.801110437993232,0.801325760110401,1
bio,2500,0.0072,0.005,1204,0.5039824628150472,0.8013485388344669,0.2992338048462279,0.4343582715528163,True,0.5033120104495574,0.5030224111509599,0.5035897878740082,1,0.801216184823688,0.801110437993232,0.801325760110401,1
bio,2500,0.0072,0.01,1201,0.5029614741224703,0.8010615924970013,0.2996679597633287,0.44236626722880534,True,0.5029120104495574,0.50262241115096,0.5031897878740081,1,0.8008061848236879,0.800700437993232,0.800915760110401,1
bio,2500,0.0072,0.01,1202,0.5021986229401338,0.80064551038604,0.29895335075568075,0.43520028477139944,True,0.5029120104495574,0.50262241115096,0.5031897878740081,1,0.8008061848236879,0.800700437993232,0.800915760110401,1
bio,2500,0.0072,0.01,1203,0.502905481920578,0.800579097577243,0.2989455738977263,0.4254861642978277,True,0.5029120104495574,0.50262241115096,0.5031897878740081,1,0.8008061848236879,0.800700437993232,0.800915760110401,1
bio,2500,0.0072,0.01,1204,0.5035824628150471,0.800938538834467,0.2994388048462279,0.4344422567402624,True,0.5029120104495574,0.50262241115096,0.5031897878740081,1,0.8008061848236879,0.800700437993232,0.800915760110401,1
bio,2500,0.0074,0.002,1201,0.5069348069002481,0.8030509256081124,0.29867329320777314,0.44196249532172716,True,0.5068853432273352,0.5065957439287379,0.5071631206517861,1,0.8027955179347989,0.802689771104343,0.8029050932215119,1
bio,2500,0.0074,0.002,1202,0.5061719557179116,0.8026348434971511,0.2979586842001251,0.4347918593782035,True,0.5068853432273352,0.5065957439287379,0.5071631206517861,1,0.8027955179347989,0.802689771104343,0.8029050932215119,1
bio,2500,0.0074,0.002,1203,0.506878814698356,0.802568430688354,0.2979509073421707,0.42507382457525034,True,0.5068853432273352,0.5065957439287379,0.5071631206517861,1,0.8027955179347989,0.802689771104343,0.8029050932215119,1
bio,2500,0.0074,0.002,1204,0.5075557955928252,0.802927871945578,0.29844413829067235,0.43403414542295804,True,0.5068853432273352,0.5065957439287379,0.5071631206517861,1,0.8027955179347989,0.802689771104343,0.8029050932215119,1
bio,2500,0.0074,0.005,1201,0.5066948069002482,0.8028049256081125,0.29879629320777307,0.4420125106352882,True,0.5066453432273352,0.5063557439287377,0.5069231206517861,1,0.8025495179347991,0.8024437711043433,0.8026590932215122,1
bio,2500,0.0074,0.005,1202,0.5059319557179117,0.8023888434971511,0.2980816842001251,0.4348424492084747,True,0.5066453432273352,0.5063557439287377,0.5069231206517861,1,0.8025495179347991,0.8024437711043433,0.8026590932215122,1
bio,2500,0.0074,0.005,1203,0.506638814698356,0.8023224306883541,0.2980739073421707,0.42512489636026013,True,0.5066453432273352,0.5063557439287377,0.5069231206517861,1,0.8025495179347991,0.8024437711043433,0.8026590932215122,1
bio,2500,0.0074,0.005,1204,0.5073157955928251,0.802681871945578,0.29856713829067233,0.43408469599006094,True,0.5066453432273352,0.5063557439287377,0.5069231206517861,1,0.8025495179347991,0.8024437711043433,0.8026590932215122,1
bio,2500,0.0074,0.01,1201,0.5062948069002481,0.8023949256081125,0.29900129320777313,0.4420958160707348,True,0.5062453432273352,0.5059557439287377,0.506523120651786,1,0.802139517934799,0.802033771104343,0.8022490932215122,1
bio,2500,0.0074,0.01,1202,0.5055319557179117,0.8019788434971512,0.2982866842001251,0.43492671275806283,True,0.5062453432273352,0.5059557439287377,0.506523120651786,1,0.802139517934799,0.802033771104343,0.8022490932215122,1
bio,2500,0.0074,0.01,1203,0.506238814698356,0.8019124306883542,0.2982789073421707,0.4252099644820163,True,0.5062453432273352,0.5059557439287377,0.506523120651786,1,0.802139517934799,0.802033771104343,0.8022490932215122,1
bio,2500,0.0074,0.01,1204,0.506915795592825,0.8022718719455781,0.29877213829067234,0.4341688943680059,True,0.5062453432273352,0.5059557439287377,0.506523120651786,1,0.802139517934799,0.802033771104343,0.8022490932215122,1
bio,2500,0.0076,0.002,1201,0.5102681396780259,0.8043842587192236,0.29800662665221755,0.44169099059541267,True,0.510218676005113,0.5099290767065154,0.5104964534295638,1,0.8041288510459101,0.8040231042154541,0.8042384263326232,1
bio,2500,0.0076,0.002,1202,0.5095052884956894,0.8039681766082623,0.2972920176445696,0.4345172453578279,True,0.510218676005113,0.5099290767065154,0.5104964534295638,1,0.8041288510459101,0.8040231042154541,0.8042384263326232,1
bio,2500,0.0076,0.002,1203,0.5102121474761337,0.8039017637994653,0.29728424078661514,0.42479660867017205,True,0.510218676005113,0.5099290767065154,0.5104964534295638,1,0.8041288510459101,0.8040231042154541,0.8042384263326232,1
bio,2500,0.0076,0.002,1204,0.5108891283706031,0.8042612050566892,0.2977774717351168,0.433759746308589,True,0.510218676005113,0.5099290767065154,0.5104964534295638,1,0.8041288510459101,0.8040231042154541,0.8042384263326232,1
bio,2500,0.0076,0.005,1201,0.510028139678026,0.8041382587192236,0.29812962665221754,0.4417411365259844,True,0.509978676005113,0.5096890767065156,0.5102564534295639,1,0.8038828510459103,0.8037771042154543,0.8039924263326232,1
bio,2500,0.0076,0.005,1202,0.5092652884956895,0.8037221766082623,0.29741501764456957,0.434567964364471,True,0.509978676005113,0.5096890767065156,0.5102564534295639,1,0.8038828510459103,0.8037771042154543,0.8039924263326232,1
bio,2500,0.0076,0.005,1203,0.509972147476134,0.8036557637994654,0.2974072407866151,0.42484780640783626,True,0.509978676005113,0.5096890767065156,0.5102564534295639,1,0.8038828510459103,0.8037771042154543,0.8039924263326232,1
bio,2500,0.0076,0.005,1204,0.510649128370603,0.8040152050566892,0.29790047173511675,0.433810425398003,True,0.509978676005113,0.5096890767065156,0.5102564534295639,1,0.8038828510459103,0.8037771042154543,0.8039924263326232,1
bio,2500,0.0076,0.01,1201,0.5096281396780259,0.8037282587192236,0.2983346266522175,0.441824659447084,True,0.5095786760051131,0.5092890767065156,0.509856453429564,1,0.80347285104591,0.8033671042154542,0.8035824263326231,1
bio,2500,0.0076,0.01,1202,0.5088652884956895,0.8033121766082623,0.2976200176445696,0.43465244300555683,True,0.5095786760051131,0.5092890767065156,0.509856453429564,1,0.80347285104591,0.8033671042154542,0.8035824263326231,1
bio,2500,0.0076,0.01,1203,0.5095721474761338,0.8032457637994652,0.29761224078661513,0.4249330842600104,True,0.5095786760051131,0.5092890767065156,0.509856453429564,1,0.80347285104591,0.8033671042154542,0.8035824263326231,1
bio,2500,0.0076,0.01,1204,0.510249128370603,0.8036052050566892,0.29810547173511676,0.43389483777923216,True,0.5095786760051131,0.5092890767065156,0.509856453429564,1,0.80347285104591,0.8033671042154542,0.8035824263326231,1
bio,2500,0.0078,0.002,1201,0.5136014724558038,0.8057175918303346,0.29733996009666197,0.4414187762744925,True,0.513552008782891,0.5132624094842935,0.5138297862073418,1,0.8054621841570212,0.8053564373265654,0.8055717594437344,1
bio,2500,0.0078,0.002,1202,0.5128386212734675,0.8053015097193733,0.29662535108901406,0.4342419296055133,True,0.513552008782891,0.5132624094842935,0.5138297862073418,1,0.8054621841570212,0.8053564373265654,0.8055717594437344,1
bio,2500,0.0078,0.002,1203,0.5135454802539117,0.8052350969105764,0.29661757423105956,0.4245187085984882,True,0.513552008782891,0.5132624094842935,0.5138297862073418,1,0.8054621841570212,0.8053564373265654,0.8055717594437344,1
bio,2500,0.0078,0.002,1204,0.5142224611483808,0.8055945381678004,0.2971108051795612,0.43348464902215944,True,0.513552008782891,0.5132624094842935,0.5138297862073418,1,0.8054621841570212,0.8053564373265654,0.8055717594437344,1
bio,2500,0.0078,0.005,1201,0.5133614724558039,0.8054715918303347,0.29746296009666195,0.44146905333441117,True,0.5133120087828911,0.5130224094842935,0.513589786207342,1,0.8052161841570212,0.8051104373265653,0.8053257594437343,1
bio,2500,0.0078,0.005,1202,0.5125986212734674,0.8050555097193736,0.296748351089014,0.43429277828392027,True,0.5133120087828911,0.5130224094842935,0.513589786207342,1,0.8052161841570212,0.8051104373265653,0.8053257594437343,1
bio,2500,0.0078,0.005,1203,0.5133054802539118,0.8049890969105763,0.2967405742310596,0.4245700327553167,True,0.5133120087828911,0.5130224094842935,0.513589786207342,1,0.8052161841570212,0.8051104373265653,0.8053257594437343,1
bio,2500,0.0078,0.005,1204,0.5139824611483809,0.8053485381678004,0.29723380517956116,0.43353545712465075,True,0.5133120087828911,0.5130224094842935,0.513589786207342,1,0.8052161841570212,0.8051104373265653,0.8053257594437343,1
bio,2500,0.0078,0.01,1201,0.5129614724558038,0.8050615918303348,0.29766796009666197,0.4415527945939622,True,0.5129120087828909,0.5126224094842934,0.5131897862073418,1,0.8048061841570212,0.8047004373265653,0.8049157594437342,1
bio,2500,0.0078,0.01,1202,0.5121986212734674,0.8046455097193734,0.296953351089014,0.43437747284112155,True,0.5129120087828909,0.5126224094842934,0.5131897862073418,1,0.8048061841570212,0.8047004373265653,0.8049157594437342,1
bio,2500,0.0078,0.01,1203,0.5129054802539118,0.8045790969105765,0.29694557423105955,0.4246555211144828,True,0.5129120087828909,0.5126224094842934,0.5131897862073418,1,0.8048061841570212,0.8047004373265653,0.8049157594437342,1
bio,2500,0.0078,0.01,1204,0.5135824611483808,0.8049385381678004,0.29743880517956117,0.433620084326086,True,0.5129120087828909,0.5126224094842934,0.5131897862073418,1,0.8048061841570212,0.8047004373265653,0.8049157594437342,1
bio,2500,0.008,0.002,1201,0.5169348052335817,0.8070509249414459,0.29667329354110644,0.44114584957347164,True,0.5168853415606689,0.5165957422620714,0.5171631189851197,1,0.8067955172681326,0.8066897704376768,0.8069050925548458,1
bio,2500,0.008,0.002,1202,0.5161719540512454,0.8066348428304847,0.2959586845334584,0.4339659094280741,True,0.5168853415606689,0.5165957422620714,0.5171631189851197,1,0.8067955172681326,0.8066897704376768,0.8069050925548458,1
