dataset_id,record_id,timestamp,country,sample_weight,trust_score,wellbeing_score,collaboration_score,information_access,data_source,collection_date,quality_flag,missing_data_pct
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000010,2020-01-11,DEU,1.4262609227769563,0.8945563319843554,0.7748215940958771,0.4454661901248747,0.8553102037288037,ess_wellbeing_trust_round10,2020-2022,high,0.037639201520668714
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000011,2020-01-12,JPN,0.8859758519402603,0.8795695284682478,0.5507260597489099,0.38296877863308,0.8148577098417761,ess_wellbeing_trust_round10,2020-2022,medium,0.03379063040615282
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000012,2020-01-13,FRA,1.85519665747346,0.801991084207958,0.715324461918041,0.555022734322649,0.3964434950880563,ess_wellbeing_trust_round10,2020-2022,high,0.010585343718415352
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000013,2020-01-14,GBR,1.810884237683972,0.9593845683442995,0.42723507979447456,0.7223803286796484,0.5294584969095347,ess_wellbeing_trust_round10,2020-2022,high,0.042358159204704614
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000014,2020-01-15,USA,0.935943574463485,0.9465837551369162,0.48751557532317685,0.2943447458312181,0.8052831361860042,ess_wellbeing_trust_round10,2020-2022,high,0.013091292314865739
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000015,2020-01-16,GBR,1.5493433320857988,0.5433082792703429,0.8925640713424495,0.1910352058818012,0.9174828206805742,ess_wellbeing_trust_round10,2020-2022,high,0.04307844830673431
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000016,2020-01-17,FRA,1.9740577923703981,0.6507323528011396,0.6744449677263816,0.8655971694240909,0.644693046487371,ess_wellbeing_trust_round10,2020-2022,high,0.030047918387090373
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000017,2020-01-18,DEU,0.9019618216819685,0.7014775905643095,0.8427936822238361,0.4435513125964435,0.5520850258747754,ess_wellbeing_trust_round10,2020-2022,high,4.5562173420937714e-05
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000018,2020-01-19,DEU,0.8053824430975022,0.732276602453767,0.8544883576988545,0.471886387443334,0.5916199873664917,ess_wellbeing_trust_round10,2020-2022,medium,0.017156497657373784
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000019,2020-01-20,GBR,1.77370668168188,0.540310971195302,0.9737719211115209,0.36840079303732537,0.28897458249061925,ess_wellbeing_trust_round10,2020-2022,high,0.03416497057057573
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000020,2020-01-21,FRA,1.361047345249906,0.6162003841633866,0.47079519232373906,0.6386393642908597,0.6388873072016468,ess_wellbeing_trust_round10,2020-2022,high,0.015030906506112662
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000021,2020-01-22,GBR,1.0587294667376854,0.7554459768387217,0.5475887833803641,0.4906436595154733,0.783980587276256,ess_wellbeing_trust_round10,2020-2022,high,0.0025247637829261373
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000022,2020-01-23,FRA,0.9884205029544995,0.6813590658404259,0.7385570909995908,0.9475225728223926,0.9043673874811572,ess_wellbeing_trust_round10,2020-2022,high,0.009882802182197815
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000023,2020-01-24,FRA,1.1740701335686332,0.9338612547272283,0.6999367075815747,0.569227013631792,0.5812015954877507,ess_wellbeing_trust_round10,2020-2022,high,0.019951864376280777
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000024,2020-01-25,FRA,0.6848737450933732,0.3279540268804568,0.5883515376105672,0.5442520870802059,0.7466697105457061,ess_wellbeing_trust_round10,2020-2022,high,0.036404006171569046
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000025,2020-01-26,FRA,1.8270097714284517,0.8842636381196513,0.3387804387019769,0.49984255485462725,0.7404148701658178,ess_wellbeing_trust_round10,2020-2022,high,0.040955696037301405
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000026,2020-01-27,USA,1.6012051939796883,0.8997054798827367,0.7658758139513879,0.7926777053540005,0.8057757227779253,ess_wellbeing_trust_round10,2020-2022,high,0.04545304347959833
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000027,2020-01-28,USA,1.7927266772242185,0.4747859269925612,0.49432659852596417,0.25895628773826385,0.7913589800427684,ess_wellbeing_trust_round10,2020-2022,high,0.025152940308551183
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000028,2020-01-29,GBR,0.9123876071846415,0.6602536037345739,0.37624036904958774,0.5306198945406709,0.7393319105034795,ess_wellbeing_trust_round10,2020-2022,high,0.009685886383810599
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000029,2020-01-30,FRA,1.8431064298998001,0.6195160846814792,0.9104638067483002,0.7481297295971527,0.3779390093604769,ess_wellbeing_trust_round10,2020-2022,high,0.04447860917999185
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000030,2020-01-31,USA,0.5835456222329374,0.8456419247220912,0.1274328676914549,0.441169707749685,0.7354388559143608,ess_wellbeing_trust_round10,2020-2022,high,0.03715770555702016
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000031,2020-02-01,DEU,0.6597177903452803,0.5582524332330351,0.4984827356911322,0.4968268174843212,0.726944203469584,ess_wellbeing_trust_round10,2020-2022,high,0.010819399296572236
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000032,2020-02-02,GBR,0.9701883839127401,0.7758728137367328,0.8549962727859433,0.4832221157235997,0.7814969319106634,ess_wellbeing_trust_round10,2020-2022,high,0.04558990761757054
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000033,2020-02-03,JPN,0.612609662664687,0.4965149492556237,0.7141354827899032,0.43711718851960485,0.7103142426769063,ess_wellbeing_trust_round10,2020-2022,high,0.04552146329141506
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000034,2020-02-04,DEU,1.5239157401538344,0.8392109042590759,0.34756436595846163,0.5495104982784201,0.8203426134439362,ess_wellbeing_trust_round10,2020-2022,high,0.021286768284939486
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000035,2020-02-05,GBR,1.1438882606981249,0.7520313709516574,0.8682995677252064,0.46656391515478607,0.8806687812548951,ess_wellbeing_trust_round10,2020-2022,high,0.03166653308298103
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000036,2020-02-06,DEU,0.580166683879731,0.7837219763654072,0.44902690119939326,0.725797567661319,0.7586662628341867,ess_wellbeing_trust_round10,2020-2022,high,0.03160042040868661
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000037,2020-02-07,USA,1.3918129150233802,0.6957229196746453,0.10323516292620158,0.3265501225310411,0.6507003800407265,ess_wellbeing_trust_round10,2020-2022,medium,0.04814317952883602
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000038,2020-02-08,DEU,1.344117046063643,0.8231095806089129,0.38030327474675274,0.6658587810536044,0.6718375691438627,ess_wellbeing_trust_round10,2020-2022,high,0.0022186699371409715
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000039,2020-02-09,DEU,1.0738911513583218,0.8500530016559703,0.7637230299930445,0.587590962156242,0.9183299338590402,ess_wellbeing_trust_round10,2020-2022,high,0.029600825195589604
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000040,2020-02-10,DEU,0.5081796508379661,0.7808149749021053,0.22462167787241985,0.6404868258766099,0.7384674494781313,ess_wellbeing_trust_round10,2020-2022,high,0.04975416223004708
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000041,2020-02-11,JPN,0.895906778314342,0.8418516165675715,0.6733103668608207,0.3488183931509076,0.4015853947000124,ess_wellbeing_trust_round10,2020-2022,high,0.00571750961984871
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000042,2020-02-12,JPN,0.5742753560120699,0.8915308118933338,0.560634509562483,0.45833146074439507,0.6403993763203892,ess_wellbeing_trust_round10,2020-2022,high,0.047187871011721866
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000043,2020-02-13,USA,1.0951543453199948,0.6254410401986208,0.238762294592301,0.6045423819987408,0.6247959157471626,ess_wellbeing_trust_round10,2020-2022,high,0.02381217751898846
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000044,2020-02-14,JPN,0.9032563019578483,0.7450816564743968,0.5674892191372647,0.4340006972396939,0.8592419946180007,ess_wellbeing_trust_round10,2020-2022,high,0.023585346133187975
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000045,2020-02-15,FRA,1.4755730423527709,0.8304109989905972,0.7657813860507033,0.3945076384036858,0.4222955636576523,ess_wellbeing_trust_round10,2020-2022,high,0.021528586212995412
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000046,2020-02-16,JPN,1.504711616239005,0.9245382099582073,0.7394238099961508,0.24310208966779406,0.627383776881082,ess_wellbeing_trust_round10,2020-2022,high,0.03684138246207455
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000047,2020-02-17,DEU,0.7138790028078128,0.9594384232184348,0.6397139935191116,0.5977879697661306,0.5507285894066036,ess_wellbeing_trust_round10,2020-2022,high,0.0017404982252019975
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000048,2020-02-18,JPN,1.8206164146140875,0.8575504700082757,0.56464843872912,0.3844097587140063,0.4202090970263135,ess_wellbeing_trust_round10,2020-2022,high,0.006624886609839187
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000049,2020-02-19,USA,1.8517824123335442,0.7975131818148538,0.424911993768271,0.5692108919207415,0.6254474426281172,ess_wellbeing_trust_round10,2020-2022,high,0.04085846833437878
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000050,2020-02-20,JPN,0.6594678497747015,0.7784369068639864,0.689387470238252,0.5278643936882299,0.6439236167382013,ess_wellbeing_trust_round10,2020-2022,high,0.04749959518121425
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000051,2020-02-21,FRA,1.5595801994320757,0.6043677492162854,0.37307682872217324,0.7618776083340899,0.47256113909170894,ess_wellbeing_trust_round10,2020-2022,high,0.014991445633796409
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000052,2020-02-22,FRA,0.6277557854659148,0.8973175530729587,0.564575827443317,0.5445595255338863,0.8632546796234425,ess_wellbeing_trust_round10,2020-2022,high,0.007268794208829155
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000053,2020-02-23,DEU,1.2083470286750917,0.47616898005946157,0.6454899619447555,0.3144861503645212,0.514188449867807,ess_wellbeing_trust_round10,2020-2022,high,0.035865559623146394
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000054,2020-02-24,USA,0.8674146080819365,0.5327709532978447,0.6509361858366097,0.7051316350749698,0.7736017835990382,ess_wellbeing_trust_round10,2020-2022,high,0.01413168316673924
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000055,2020-02-25,GBR,1.587975659896581,0.7480951163642668,0.3965434652121046,0.4383590807434719,0.4908219370905298,ess_wellbeing_trust_round10,2020-2022,high,0.0024898659696767247
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000056,2020-02-26,GBR,0.5903897760388014,0.3299663409342373,0.9425798914760568,0.203058739837199,0.8283055207253468,ess_wellbeing_trust_round10,2020-2022,high,0.00915093682382121
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000057,2020-02-27,DEU,1.5776919289425309,0.7423203382982957,0.7571887513478442,0.6585132328197202,0.9415180674576638,ess_wellbeing_trust_round10,2020-2022,high,0.01052860585676187
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000058,2020-02-28,FRA,0.7665624930394772,0.3749018885524302,0.604231425698047,0.5646404042634614,0.5634696467694877,ess_wellbeing_trust_round10,2020-2022,high,0.0155686310299539
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000059,2020-02-29,GBR,1.521684447015868,0.4690374803963597,0.6023041999898379,0.6447019406438551,0.6620773655832949,ess_wellbeing_trust_round10,2020-2022,high,0.03446553892168793
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000060,2020-03-01,GBR,1.0960268665004627,0.6058926927078031,0.6730902156021533,0.6848535292758344,0.9343800416841316,ess_wellbeing_trust_round10,2020-2022,high,0.006622164045349855
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000061,2020-03-02,FRA,1.5315314866242637,0.5700095121975378,0.7419412898740751,0.5754331286993153,0.305729285357016,ess_wellbeing_trust_round10,2020-2022,high,0.03614082689266862
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000062,2020-03-03,GBR,0.9372105386994833,0.8905546097301604,0.27822532211611783,0.16868452660121405,0.761055608257475,ess_wellbeing_trust_round10,2020-2022,medium,0.014612034583451623
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000063,2020-03-04,FRA,0.990649883829622,0.7976364323562827,0.5551806992761766,0.5190786213865914,0.908577580390884,ess_wellbeing_trust_round10,2020-2022,high,0.021604401372211604
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000064,2020-03-05,USA,1.2600596128003145,0.7672158082110467,0.6166663870744792,0.6090152629371727,0.6104504361374781,ess_wellbeing_trust_round10,2020-2022,high,0.04959771230946187
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000065,2020-03-06,GBR,1.7531627676794277,0.8650387474486703,0.5231815223417816,0.27223112726503496,0.28812426359600407,ess_wellbeing_trust_round10,2020-2022,high,0.03400687069576166
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000066,2020-03-07,JPN,0.991955330291474,0.8073659959419694,0.9768216868255452,0.7092175801936081,0.43593649351276204,ess_wellbeing_trust_round10,2020-2022,high,0.026900973831338926
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000067,2020-03-08,DEU,1.1751043017365312,0.789528291582148,0.44689642696038373,0.40032571406780443,0.6956603259600425,ess_wellbeing_trust_round10,2020-2022,high,0.0008383611999896956
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000068,2020-03-09,USA,0.7363268251571562,0.8345953409513907,0.7681108185068591,0.509519091987228,0.46293186955975285,ess_wellbeing_trust_round10,2020-2022,high,0.036246100622760825
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000069,2020-03-10,JPN,1.1723715662523688,0.908549429730132,0.5236261964768767,0.6511684205136128,0.7728502967891122,ess_wellbeing_trust_round10,2020-2022,high,0.03200503798788439
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000070,2020-03-11,GBR,0.6412210616142475,0.2914852602861868,0.4605033327096852,0.819837395774306,0.6724735150857225,ess_wellbeing_trust_round10,2020-2022,medium,0.04831373515996271
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000071,2020-03-12,DEU,1.5168788982406733,0.6915526943979875,0.2689612424277862,0.706397985238232,0.8324593355128603,ess_wellbeing_trust_round10,2020-2022,high,0.024367651463729857
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000072,2020-03-13,DEU,1.9237731485281735,0.6392200207728387,0.3707672974617204,0.759583695667641,0.8769010424467578,ess_wellbeing_trust_round10,2020-2022,high,0.0224509972960876
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000073,2020-03-14,GBR,0.8206752184563317,0.6867736277230571,0.48804286355663246,0.45050593546186074,0.7844299993117396,ess_wellbeing_trust_round10,2020-2022,high,0.024341050523777538
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000074,2020-03-15,DEU,0.7465810905017518,0.9126722945916307,0.15486772363403475,0.579606561993009,0.5595799886073902,ess_wellbeing_trust_round10,2020-2022,high,0.009801310114496649
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000075,2020-03-16,USA,1.4777405720460153,0.3729355887585171,0.5749905755445479,0.5774961613234894,0.8998762666966226,ess_wellbeing_trust_round10,2020-2022,high,0.0009265008694544219
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000076,2020-03-17,GBR,1.843290887162431,0.8505597417934382,0.9409263290308965,0.773389817768447,0.5517488579481069,ess_wellbeing_trust_round10,2020-2022,high,0.0288778356623499
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000077,2020-03-18,JPN,1.0016753827543592,0.4295003199576205,0.7779256716888516,0.32581464802433335,0.7713418583978241,ess_wellbeing_trust_round10,2020-2022,high,0.00028296671178310587
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000078,2020-03-19,GBR,1.8267899508451242,0.7524873566772433,0.9330894162654393,0.6715972492743156,0.5440881812676387,ess_wellbeing_trust_round10,2020-2022,high,0.034140729041250754
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000079,2020-03-20,JPN,1.9466357058015795,0.6915617929400992,0.6909325595528354,0.5640953954970351,0.6745908619460048,ess_wellbeing_trust_round10,2020-2022,high,0.03848566069110232
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000080,2020-03-21,JPN,0.5182512067008747,0.8089140020494798,0.6223003355123332,0.6599599936769601,0.5901561043227334,ess_wellbeing_trust_round10,2020-2022,high,0.014199103803584884
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000081,2020-03-22,DEU,0.5303190083106045,0.7339147455860082,0.8167721397543181,0.32889285283107667,0.7472398726009172,ess_wellbeing_trust_round10,2020-2022,high,0.002183094194320018
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000082,2020-03-23,USA,1.0322492515098816,0.6121182657450923,0.2530371741867386,0.2698843965095736,0.6176415361103345,ess_wellbeing_trust_round10,2020-2022,high,0.001600112493368333
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000083,2020-03-24,DEU,0.8011353696066175,0.7523839656994648,0.500035753476445,0.36851783785546816,0.7417175225330271,ess_wellbeing_trust_round10,2020-2022,high,0.0472867183835477
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000084,2020-03-25,FRA,1.4730854425162545,0.6721915394882417,0.6116765185820615,0.8060244572121444,0.4288180127494171,ess_wellbeing_trust_round10,2020-2022,high,0.029229273360504543
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000085,2020-03-26,JPN,1.2961196495158527,0.6209106920746548,0.4783761811554952,0.24629822131797882,0.6846429909626802,ess_wellbeing_trust_round10,2020-2022,high,0.00509101761744965
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000086,2020-03-27,FRA,1.7365773920244403,0.8021367584084194,0.6091854006988553,0.818061643129537,0.6381817650566707,ess_wellbeing_trust_round10,2020-2022,high,0.040029983930063955
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000087,2020-03-28,FRA,1.2665940464140508,0.6676924472360798,0.653444353568174,0.31121268644253725,0.5130291853601779,ess_wellbeing_trust_round10,2020-2022,high,0.04732040207409998
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000088,2020-03-29,DEU,1.7186103841343596,0.6464680742162641,0.16656455775660492,0.26478356123732405,0.6923085273009072,ess_wellbeing_trust_round10,2020-2022,high,0.02300947592891933
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000089,2020-03-30,FRA,1.1857524169744527,0.8410293169735483,0.38240169530452767,0.13282865520054438,0.6298718380436744,ess_wellbeing_trust_round10,2020-2022,high,0.025221091850711183
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000090,2020-03-31,USA,1.7661187977451691,0.6760775268926346,0.6003282198731277,0.5985578547683952,0.42602915671422376,ess_wellbeing_trust_round10,2020-2022,high,0.0363225006589977
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000091,2020-04-01,USA,1.045464664042341,0.8646916078530237,0.700686417495881,0.35799218316432924,0.41934708091555867,ess_wellbeing_trust_round10,2020-2022,high,0.010932529101608869
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000092,2020-04-02,GBR,0.5369845349043528,0.22410495668260072,0.7369792944319952,0.22248837712543723,0.95603240375834,ess_wellbeing_trust_round10,2020-2022,high,0.010640965442749228
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000093,2020-04-03,GBR,1.5176117511705145,0.6482053945418604,0.3543240456552749,0.6636433229329258,0.36071476962806975,ess_wellbeing_trust_round10,2020-2022,high,0.025348208388448992
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000094,2020-04-04,FRA,1.800674143319451,0.9611299464703438,0.6668993733433158,0.45043938735708317,0.5830806556770425,ess_wellbeing_trust_round10,2020-2022,high,0.0010691832585829565
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000095,2020-04-05,GBR,0.6126567015617941,0.7699079679817122,0.3369673456999206,0.8137693077974661,0.519221924726826,ess_wellbeing_trust_round10,2020-2022,high,0.03260269507235724
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000096,2020-04-06,FRA,1.1563256711621903,0.5817097059688968,0.24851309428869378,0.803213544675057,0.49177658994746914,ess_wellbeing_trust_round10,2020-2022,high,0.014962737060148952
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000097,2020-04-07,USA,1.052738736302914,0.7285220393667879,0.5717241821305366,0.618605386059184,0.8682955318853038,ess_wellbeing_trust_round10,2020-2022,high,0.005419074065600016
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000098,2020-04-08,GBR,1.962963947844305,0.9010710271400273,0.4841744010697124,0.8129956271970779,0.4002091087077623,ess_wellbeing_trust_round10,2020-2022,medium,0.018136372744422546
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000099,2020-04-09,DEU,0.6612175892009716,0.8562940067493744,0.4352502082665783,0.8768276256240768,0.5667009645277407,ess_wellbeing_trust_round10,2020-2022,medium,0.030142823582064868
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000100,2020-04-10,FRA,1.726390443624926,0.8339090559002378,0.5726842302677758,0.5839983956111766,0.5673429269787842,ess_wellbeing_trust_round10,2020-2022,high,0.02716142870480854
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000101,2020-04-11,DEU,0.5305280779267885,0.7387270877840211,0.6287183233391193,0.7303170557051659,0.5939518118149206,ess_wellbeing_trust_round10,2020-2022,high,0.044593647931438704
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000102,2020-04-12,JPN,1.1254293665306914,0.6376622129138004,0.6078741918976892,0.5796152767532282,0.7028849112765947,ess_wellbeing_trust_round10,2020-2022,high,0.04140648722242495
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000103,2020-04-13,JPN,0.809034802955068,0.7875934678422888,0.45987359077296275,0.5557794691441972,0.6036026066591099,ess_wellbeing_trust_round10,2020-2022,high,0.003919335625217152
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000104,2020-04-14,JPN,1.317388010873414,0.6780149838871273,0.6015803123794091,0.47935064053359827,0.6855716261145922,ess_wellbeing_trust_round10,2020-2022,high,0.03662532528860469
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000105,2020-04-15,JPN,1.965778753244194,0.7892679137398867,0.6215293766899492,0.5456773708976563,0.5131149747742038,ess_wellbeing_trust_round10,2020-2022,high,0.03032480522713349
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000106,2020-04-16,DEU,1.694677417602852,0.5751601540430948,0.6182374846227936,0.7741332051566674,0.29125794214290895,ess_wellbeing_trust_round10,2020-2022,high,0.027719378056283668
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000107,2020-04-17,DEU,0.9883829539320357,0.5226078823884643,0.4290774989072176,0.7357125171671176,0.5430670241307609,ess_wellbeing_trust_round10,2020-2022,high,0.027547471765012207
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000108,2020-04-18,JPN,1.8048748203969085,0.7124286481062703,0.51962842737248,0.6952010748118747,0.29083057451794475,ess_wellbeing_trust_round10,2020-2022,medium,0.024109025010986215
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000109,2020-04-19,JPN,0.5911282846933272,0.42988262728090076,0.47247051125867573,0.28189939561921,0.7722284471167497,ess_wellbeing_trust_round10,2020-2022,high,0.022657266287156017
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000110,2020-04-20,JPN,1.0063884780408172,0.4848395675455233,0.5661911745317115,0.18403986329060845,0.5228244343302209,ess_wellbeing_trust_round10,2020-2022,high,0.03701871008441712
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000111,2020-04-21,JPN,0.7539667848778813,0.8213708950419458,0.5008031155180515,0.7053414242969502,0.17540011559452076,ess_wellbeing_trust_round10,2020-2022,high,0.04614343201734364
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000112,2020-04-22,USA,0.9937278556765978,0.823717647727204,0.5410631495346313,0.3478762662324534,0.9522449269109519,ess_wellbeing_trust_round10,2020-2022,high,0.00817260323487028
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000113,2020-04-23,JPN,1.5083128112151936,0.9104065829040624,0.5291319383593623,0.6013583747362614,0.697952570137053,ess_wellbeing_trust_round10,2020-2022,high,0.007795545313165342
ess_wellbeing_trust_round10,ess_wellbeing_trust_round10_000114,2020-04-24,DEU,1.5767925248694357,0.6371295625408427,0.6505573027695034,0.45078254765033715,0.4618233884828302,ess_wellbeing_trust_round10,2020-2022,medium,0.032652026486145944
